SQUADRA, GIOCATORE, RUOLO, RATING
Germania, Manuel Neuer, POR, 88
Germania, Niklas Süle, TD, 83
Germania, Antonio Rüdiger, DC, 87
Germania, Nico Schlotterbeck, DC, 83
Germania, David Raum, TS, 82
Germania, Joshua Kimmich, CC, 88
Germania, Ilkay Gündogan, CC, 86
Germania, Jamal Musiala, TRQ, 85
Germania, Serge Gnabry, ATT, 85
Germania, Leroy Sané, ATT, 85
Germania, Thomas Müller, ATT, 85

Giappone, Shuichi Gonda, POR, 77
Giappone, Hiroki Sakai, TD, 78
Giappone, Maya Yoshida, DC, 78
Giappone, Ko Itakura, DC, 79
Giappone, Yuto Nagatomo, TS, 76
Giappone, Wataru Endo, CC, 81
Giappone, Hidemasa Morita, CC, 79
Giappone, Daichi Kamada, TRQ, 82
Giappone, Junya Ito, ATT, 80
Giappone, Ritsu Doan, ATT, 79
Giappone, Daizen Maeda, ATT, 78

Belgio, Thibaut Courtois, POR, 90
Belgio, Thomas Meunier, TD, 81
Belgio, Toby Alderweireld, DC, 82
Belgio, Jan Vertonghen, DC, 82
Belgio, Timothy Castagne, TS, 80
Belgio, Axel Witsel, CC, 81
Belgio, Youri Tielemans, CC, 83
Belgio, Kevin De Bruyne, TRQ, 91
Belgio, Eden Hazard, ATT, 83
Belgio, Yannick Carrasco, ATT, 83
Belgio, Romelu Lukaku, ATT, 85

Canada, Milan Borjan, POR, 77
Canada, Alistair Johnston, TD, 76
Canada, Steven Vitória, DC, 75
Canada, Kamal Miller, DC, 75
Canada, Sam Adekugbe, TS, 74
Canada, Atiba Hutchinson, CC, 76
Canada, Stephen Eustáquio, CC, 78
Canada, Alphonso Davies, TRQ, 84
Canada, Tajon Buchanan, ATT, 77
Canada, Jonathan David, ATT, 81
Canada, Cyle Larin, ATT, 78

Marocco, Yassine Bounou, POR, 84
Marocco, Achraf Hakimi, TD, 85
Marocco, Nayef Aguerd, DC, 81
Marocco, Romain Saïss, DC, 81
Marocco, Noussair Mazraoui, TS, 82
Marocco, Sofyan Amrabat, CC, 82
Marocco, Azzedine Ounahi, CC, 80
Marocco, Selim Amallah, CC, 78
Marocco, Hakim Ziyech, TRQ, 83
Marocco, Sofiane Boufal, ATT, 80
Marocco, Youssef En-Nesyri, ATT, 81

Croazia, Dominik Livaković, POR, 83
Croazia, Josip Juranović, TD, 80
Croazia, Dejan Lovren, DC, 80
Croazia, Joško Gvardiol, DC, 83
Croazia, Borna Sosa, TS, 81
Croazia, Marcelo Brozović, CC, 86
Croazia, Luka Modrić, CC, 88
Croazia, Mateo Kovačić, CC, 85
Croazia, Mario Pašalić, TRQ, 82
Croazia, Ivan Perišić, ATT, 84
Croazia, Andrej Kramarić, ATT, 82

Brasile, Alisson, POR, 89
Brasile, Danilo, TD, 82
Brasile, Marquinhos, DC, 88
Brasile, Thiago Silva, DC, 86
Brasile, Alex Sandro, TS, 82
Brasile, Casemiro, CC, 89
Brasile, Lucas Paquetá, CC, 84
Brasile, Neymar, TRQ, 90
Brasile, Raphinha, ATT, 84
Brasile, Vinícius Júnior, ATT, 86
Brasile, Richarlison, ATT, 83

Serbia, Vanja Milinković-Savić, POR, 79
Serbia, Nikola Milenković, DC, 81
Serbia, Miloš Veljković, DC, 78
Serbia, Strahinja Pavlović, DC, 78
Serbia, Andrija Živković, TD, 79
Serbia, Filip Kostić, TS, 83
Serbia, Nemanja Maksimović, CC, 79
Serbia, Saša Lukić, CC, 79
Serbia, Sergej Milinković-Savić, TRQ, 85
Serbia, Dušan Tadić, TRQ, 84
Serbia, Aleksandar Mitrović, ATT, 82

Svizzera, Yann Sommer, POR, 85
Svizzera, Silvan Widmer, TD, 80
Svizzera, Manuel Akanji, DC, 83
Svizzera, Nico Elvedi, DC, 81
Svizzera, Ricardo Rodríguez, TS, 80
Svizzera, Remo Freuler, CC, 81
Svizzera, Granit Xhaka, CC, 83
Svizzera, Xherdan Shaqiri, TRQ, 81
Svizzera, Ruben Vargas, ATT, 79
Svizzera, Djibril Sow, ATT, 80
Svizzera, Breel Embolo, ATT, 81

Camerun, Devis Epassy, POR, 75
Camerun, Collins Fai, TD, 75
Camerun, Jean-Charles Castelletto, DC, 76
Camerun, Nicolas Nkoulou, DC, 76
Camerun, Nouhou Tolo, TS, 75
Camerun, André-Frank Zambo Anguissa, CC, 83
Camerun, Martin Hongla, CC, 76
Camerun, Pierre Kunde, CC, 76
Camerun, Bryan Mbeumo, TRQ, 79
Camerun, Karl Toko Ekambi, ATT, 80
Camerun, Eric Maxim Choupo-Moting, ATT, 80

Portogallo, Diogo Costa, POR, 83
Portogallo, João Cancelo, TD, 87
Portogallo, Rúben Dias, DC, 88
Portogallo, Pepe, DC, 83
Portogallo, Raphaël Guerreiro, TS, 83
Portogallo, Rúben Neves, CC, 83
Portogallo, Bernardo Silva, CC, 87
Portogallo, Bruno Fernandes, TRQ, 86
Portogallo, João Félix, ATT, 83
Portogallo, Rafael Leão, ATT, 84
Portogallo, Cristiano Ronaldo, ATT, 88

Ghana, Lawrence Ati-Zigi, POR, 74
Ghana, Tariq Lamptey, TD, 77
Ghana, Daniel Amartey, DC, 77
Ghana, Mohammed Salisu, DC, 78
Ghana, Baba Rahman, TS, 76
Ghana, Thomas Partey, CC, 84
Ghana, Salis Abdul Samed, CC, 77
Ghana, Mohammed Kudus, TRQ, 81
Ghana, Iñaki Williams, ATT, 81
Ghana, Jordan Ayew, ATT, 77
Ghana, André Ayew, ATT, 78

Uruguay, Sergio Rochet, POR, 80
Uruguay, Guillermo Varela, TD, 77
Uruguay, José Giménez, DC, 84
Uruguay, Diego Godín, DC, 81
Uruguay, Mathías Olivera, TS, 80
Uruguay, Federico Valverde, CC, 86
Uruguay, Rodrigo Bentancur, CC, 83
Uruguay, Matías Vecino, CC, 80
Uruguay, Giorgian de Arrascaeta, TRQ, 82
Uruguay, Darwin Núñez, ATT, 83
Uruguay, Luis Suárez, ATT, 84

Corea del Sud, Kim Seung-gyu, POR, 77
Corea del Sud, Kim Moon-hwan, TD, 75
Corea del Sud, Kim Min-jae, DC, 83
Corea del Sud, Kim Young-gwon, DC, 76
Corea del Sud, Kim Jin-su, TS, 76
Corea del Sud, Hwang In-beom, CC, 78
Corea del Sud, Jung Woo-young, CC, 76
Corea del Sud, Lee Jae-sung, TRQ, 78
Corea del Sud, Son Heung-min, ATT, 88
Corea del Sud, Hwang Hee-chan, ATT, 79
Corea del Sud, Cho Gue-sung, ATT, 76
